participantId,totalCount,totalAmountValue,totalAmountCurrency,fundDirection,transactionDate
2031228700000000,568,761822400,CNY,D,2023-06-01T00:00:00+08:00
participantId,transactionType,subTotalAmountValue,subTotalAmountCurrency,fundDirection,counterParticipantId,counterParticipantSubTotalAmountValue,counterParticipantSubTotalAmountCurrency,subTotalCount
2031228700000000,TRANSFER,761822400,CNY,D,105WFSG000000001000,761822400,CNY,568
participantId,transactionRequestId,transactionType,originalTransactionRequestId,transactionTime,amount,currency,fundDirection,counterParticipantId,counterParticipantAmountValue,counterParticipantAmountCurrency,quoteId,quotePrice,transactionId
2031228700000000,80178133417,TRANSFER,,2023-06-01T05:48:59+08:00,529200,CNY,D,105WFSG000000001000,529200,CNY,,,2023053119097101000610002382951
2031228700000000,80113608557,TRANSFER,,2023-06-01T11:29:34+08:00,531300,CNY,D,105WFSG000000001000,531300,CNY,,,2023060119097101000560002658411
2031228700000000,80341208500,TRANSFER,,2023-06-01T12:55:34+08:00,2661000,CNY,D,105WFSG000000001000,2661000,CNY,,,2023060119097101000910002379602
2031228700000000,80211573796,TRANSFER,,2023-06-01T13:44:15+08:00,2130600,CNY,D,105WFSG000000001000,2130600,CNY,,,2023060119097101000990002381708
2031228700000000,80786159994,TRANSFER,,2023-06-01T11:16:01+08:00,531300,CNY,D,105WFSG000000001000,531300,CNY,,,2023060119097101000600002622670
2031228700000000,80945758204,TRANSFER,,2023-06-01T12:34:34+08:00,2666800,CNY,D,105WFSG000000001000,2666800,CNY,,,2023060119097101000860002616528
2031228700000000,80181684790,TRANSFER,,2023-06-01T12:30:23+08:00,2664900,CNY,D,105WFSG000000001000,2664900,CNY,,,2023060119097101000220002623063
2031228700000000,80176428706,TRANSFER,,2023-06-01T10:42:04+08:00,2932200,CNY,D,105WFSG000000001000,2932200,CNY,,,2023060119097101000850002378892
2031228700000000,80167232766,TRANSFER,,2023-06-01T17:27:27+08:00,3196300,CNY,D,105WFSG000000001000,3196300,CNY,,,2023060119097101000160002630786
2031228700000000,80116288706,TRANSFER,,2023-06-01T14:47:23+08:00,221400,CNY,D,105WFSG000000001000,221400,CNY,,,2023060119097101000170002378227
2031228700000000,80547618821,TRANSFER,,2023-06-01T19:33:45+08:00,2131400,CNY,D,105WFSG000000001000,2131400,CNY,,,2023060119097101000740002609128
2031228700000000,80824028888,TRANSFER,,2023-06-01T14:33:45+08:00,3197900,CNY,D,105WFSG000000001000,3197900,CNY,,,2023060119097101000200002624036
2031228700000000,80119683059,TRANSFER,,2023-06-01T19:46:23+08:00,104000,CNY,D,105WFSG000000001000,104000,CNY,,,2023060119097101000560002658996
2031228700000000,80163185610,TRANSFER,,2023-06-01T19:36:34+08:00,2131400,CNY,D,105WFSG000000001000,2131400,CNY,,,2023060119097101000030002384600
2031228700000000,80117736633,TRANSFER,,2023-06-01T22:15:01+08:00,50800,CNY,D,105WFSG000000001000,50800,CNY,,,2023060119097101000950002385486
2031228700000000,80544591243,TRANSFER,,2023-06-01T06:39:15+08:00,1061100,CNY,D,105WFSG000000001000,1061100,CNY,,,2023053119097101000570002374930
2031228700000000,80932821528,TRANSFER,,2023-06-01T07:22:29+08:00,2124800,CNY,D,105WFSG000000001000,2124800,CNY,,,2023053119097101000680002625246
2031228700000000,80769697473,TRANSFER,,2023-06-01T07:16:04+08:00,2127500,CNY,D,105WFSG000000001000,2127500,CNY,,,2023053119097101000220002620317
2031228700000000,80192693511,TRANSFER,,2023-06-01T16:57:24+08:00,1330600,CNY,D,105WFSG000000001000,1330600,CNY,,,2023060119097101000410002373916
2031228700000000,80892775223,TRANSFER,,2023-06-01T09:08:15+08:00,530800,CNY,D,105WFSG000000001000,530800,CNY,,,2023060119097101000530002366493
2031228700000000,80157813174,TRANSFER,,2023-06-01T12:04:29+08:00,1598200,CNY,D,105WFSG000000001000,1598200,CNY,,,2023060119097101000990002382540
2031228700000000,80207896068,TRANSFER,,2023-06-01T17:26:34+08:00,2663200,CNY,D,105WFSG000000001000,2663200,CNY,,,2023060119097101000940002611090
2031228700000000,80933848633,TRANSFER,,2023-06-01T19:50:01+08:00,157400,CNY,D,105WFSG000000001000,157400,CNY,,,2023060119097101000790002383416
2031228700000000,80156324218,TRANSFER,,2023-06-01T16:39:38+08:00,2663300,CNY,D,105WFSG000000001000,2663300,CNY,,,2023060119097101000460002615073
2031228700000000,80166052771,TRANSFER,,2023-06-01T21:17:15+08:00,1600200,CNY,D,105WFSG000000001000,1600200,CNY,,,2023060119097101000010002372475
2031228700000000,80474416723,TRANSFER,,2023-06-01T10:02:08+08:00,531700,CNY,D,105WFSG000000001000,531700,CNY,,,2023060119097101000880002624800
2031228700000000,80210896017,TRANSFER,,2023-06-01T17:28:53+08:00,3196300,CNY,D,105WFSG000000001000,3196300,CNY,,,2023060119097101000860002616424
2031228700000000,80627201432,TRANSFER,,2023-06-01T09:09:29+08:00,1064200,CNY,D,105WFSG000000001000,1064200,CNY,,,2023060119097101000850002377753
2031228700000000,80173095467,TRANSFER,,2023-06-01T14:54:15+08:00,370800,CNY,D,105WFSG000000001000,370800,CNY,,,2023060119097101000580002602331
2031228700000000,80381133626,TRANSFER,,2023-06-01T16:52:15+08:00,1623900,CNY,D,105WFSG000000001000,1623900,CNY,,,2023060119097101000250002373654
2031228700000000,80986383850,TRANSFER,,2023-06-01T16:30:08+08:00,50600,CNY,D,105WFSG000000001000,50600,CNY,,,2023060119097101000360002630881
2031228700000000,80379611073,TRANSFER,,2023-06-01T14:02:34+08:00,50600,CNY,D,105WFSG000000001000,50600,CNY,,,2023060119097101000590002372075
2031228700000000,80171254246,TRANSFER,,2023-06-01T13:58:45+08:00,2664100,CNY,D,105WFSG000000001000,2664100,CNY,,,2023060119097101000780002609290
2031228700000000,80156497293,TRANSFER,,2023-06-01T20:18:45+08:00,1624500,CNY,D,105WFSG000000001000,1624500,CNY,,,2023060119097101000320002626621
2031228700000000,80189999981,TRANSFER,,2023-06-01T11:19:29+08:00,2667200,CNY,D,105WFSG000000001000,2667200,CNY,,,2023060119097101000450002382064
2031228700000000,80102242680,TRANSFER,,2023-06-01T12:59:08+08:00,967900,CNY,D,105WFSG000000001000,967900,CNY,,,2023060119097101000950002384704
2031228700000000,80115309368,TRANSFER,,2023-06-01T09:30:38+08:00,2664100,CNY,D,105WFSG000000001000,2664100,CNY,,,2023060119097101000460002613457
2031228700000000,80112505193,TRANSFER,,2023-06-01T15:53:08+08:00,1008900,CNY,D,105WFSG000000001000,1008900,CNY,,,2023060119097101000110002411095
2031228700000000,80594979556,TRANSFER,,2023-06-01T18:52:45+08:00,2663400,CNY,D,105WFSG000000001000,2663400,CNY,,,2023060119097101000470002385892
2031228700000000,80117288014,TRANSFER,,2023-06-01T18:07:15+08:00,3196600,CNY,D,105WFSG000000001000,3196600,CNY,,,2023060119097101000000002629251
2031228700000000,80125760659,TRANSFER,,2023-06-01T13:42:38+08:00,2130600,CNY,D,105WFSG000000001000,2130600,CNY,,,2023060119097101000530002368889
2031228700000000,80246788476,TRANSFER,,2023-06-01T17:41:24+08:00,2663200,CNY,D,105WFSG000000001000,2663200,CNY,,,2023060119097101000480002626071
2031228700000000,80671813623,TRANSFER,,2023-06-01T17:05:04+08:00,1598300,CNY,D,105WFSG000000001000,1598300,CNY,,,2023060119097101000050002378635
2031228700000000,80865302271,TRANSFER,,2023-06-01T11:45:15+08:00,2932400,CNY,D,105WFSG000000001000,2932400,CNY,,,2023060119097101000100002616869
2031228700000000,80188019261,TRANSFER,,2023-06-01T09:16:59+08:00,3197500,CNY,D,105WFSG000000001000,3197500,CNY,,,2023060119097101000540002609050
2031228700000000,80300337244,TRANSFER,,2023-06-01T20:58:59+08:00,1864400,CNY,D,105WFSG000000001000,1864400,CNY,,,2023060119097101000660002643992
2031228700000000,80754014510,TRANSFER,,2023-06-01T14:02:53+08:00,530400,CNY,D,105WFSG000000001000,530400,CNY,,,2023060119097101000970002383477
2031228700000000,80379005600,TRANSFER,,2023-06-01T14:09:27+08:00,1703100,CNY,D,105WFSG000000001000,1703100,CNY,,,2023060119097101000420002610720
2031228700000000,80101357151,TRANSFER,,2023-06-01T14:12:24+08:00,1596500,CNY,D,105WFSG000000001000,1596500,CNY,,,2023060119097101000460002614623
2031228700000000,80553911947,TRANSFER,,2023-06-01T19:17:54+08:00,3094600,CNY,D,105WFSG000000001000,3094600,CNY,,,2023060119097101000180002618765
2031228700000000,80175787112,TRANSFER,,2023-06-01T15:36:45+08:00,530300,CNY,D,105WFSG000000001000,530300,CNY,,,2023060119097101000790002382757
2031228700000000,80812156240,TRANSFER,,2023-06-01T16:14:23+08:00,50600,CNY,D,105WFSG000000001000,50600,CNY,,,2023060119097101000530002368278
2031228700000000,80641914749,TRANSFER,,2023-06-01T15:56:15+08:00,796000,CNY,D,105WFSG000000001000,796000,CNY,,,2023060119097101000670002368050
2031228700000000,80114506769,TRANSFER,,2023-06-01T10:54:45+08:00,2667800,CNY,D,105WFSG000000001000,2667800,CNY,,,2023060119097101000530002368349
2031228700000000,80175656876,TRANSFER,,2023-06-01T18:50:31+08:00,1864700,CNY,D,105WFSG000000001000,1864700,CNY,,,2023060119097101000910002379531
2031228700000000,80237305988,TRANSFER,,2023-06-01T21:51:23+08:00,531800,CNY,D,105WFSG000000001000,531800,CNY,,,2023060119097101000090002372411
2031228700000000,80291366940,TRANSFER,,2023-06-01T06:58:53+08:00,50500,CNY,D,105WFSG000000001000,50500,CNY,,,2023053119097101000960002624414
2031228700000000,80428339577,TRANSFER,,2023-06-01T10:38:54+08:00,104100,CNY,D,105WFSG000000001000,104100,CNY,,,2023060119097101000420002611367
2031228700000000,80147370804,TRANSFER,,2023-06-01T09:52:15+08:00,1063600,CNY,D,105WFSG000000001000,1063600,CNY,,,2023060119097101000280002625113
2031228700000000,80205163715,TRANSFER,,2023-06-01T15:27:57+08:00,1677600,CNY,D,105WFSG000000001000,1677600,CNY,,,2023060119097101000160002630235
2031228700000000,80746016611,TRANSFER,,2023-06-01T09:39:15+08:00,370900,CNY,D,105WFSG000000001000,370900,CNY,,,2023060119097101000260002632466
2031228700000000,80146876979,TRANSFER,,2023-06-01T17:11:45+08:00,3199300,CNY,D,105WFSG000000001000,3199300,CNY,,,2023060119097101000710002375936
2031228700000000,80136018019,TRANSFER,,2023-06-01T06:20:01+08:00,1592900,CNY,D,105WFSG000000001000,1592900,CNY,,,2023053119097101000510002390385
2031228700000000,80986128318,TRANSFER,,2023-06-01T18:29:45+08:00,2664400,CNY,D,105WFSG000000001000,2664400,CNY,,,2023060119097101000300002617100
2031228700000000,80918503962,TRANSFER,,2023-06-01T15:40:15+08:00,706100,CNY,D,105WFSG000000001000,706100,CNY,,,2023060119097101000970002384323
2031228700000000,80120848427,TRANSFER,,2023-06-01T18:43:15+08:00,1027000,CNY,D,105WFSG000000001000,1027000,CNY,,,2023060119097101000640002637259
2031228700000000,80156533023,TRANSFER,,2023-06-01T14:29:04+08:00,2126900,CNY,D,105WFSG000000001000,2126900,CNY,,,2023060119097101000100002615977
2031228700000000,80134295502,TRANSFER,,2023-06-01T15:08:23+08:00,2126900,CNY,D,105WFSG000000001000,2126900,CNY,,,2023060119097101000490002382184
2031228700000000,80327703269,TRANSFER,,2023-06-01T18:36:45+08:00,1560500,CNY,D,105WFSG000000001000,1560500,CNY,,,2023060119097101000770002374417
2031228700000000,80199281548,TRANSFER,,2023-06-01T11:50:45+08:00,1598700,CNY,D,105WFSG000000001000,1598700,CNY,,,2023060119097101000230002380714
2031228700000000,80185501909,TRANSFER,,2023-06-01T07:48:45+08:00,100000,CNY,D,105WFSG000000001000,100000,CNY,,,2023053119097101000340002600085
2031228700000000,80270997050,TRANSFER,,2023-06-01T11:36:01+08:00,1064600,CNY,D,105WFSG000000001000,1064600,CNY,,,2023060119097101000090002369978
2031228700000000,80174178861,TRANSFER,,2023-06-01T14:54:04+08:00,2611500,CNY,D,105WFSG000000001000,2611500,CNY,,,2023060119097101000430002378005
2031228700000000,80156747544,TRANSFER,,2023-06-01T20:10:08+08:00,157400,CNY,D,105WFSG000000001000,157400,CNY,,,2023060119097101000550002376901
2031228700000000,80155258111,TRANSFER,,2023-06-01T13:28:45+08:00,1063300,CNY,D,105WFSG000000001000,1063300,CNY,,,2023060119097101000190002378291
2031228700000000,80933622582,TRANSFER,,2023-06-01T21:20:54+08:00,50000,CNY,D,105WFSG000000001000,50000,CNY,,,2023060119097101000180002619786
2031228700000000,80894495359,TRANSFER,,2023-06-01T15:52:24+08:00,2000000,CNY,D,105WFSG000000001000,2000000,CNY,,,2023060119097101000580002602487
2031228700000000,80245153621,TRANSFER,,2023-06-01T17:01:29+08:00,2665600,CNY,D,105WFSG000000001000,2665600,CNY,,,2023060119097101000910002380272
2031228700000000,80127066147,TRANSFER,,2023-06-01T08:07:34+08:00,2662900,CNY,D,105WFSG000000001000,2662900,CNY,,,2023060119097101000300002615354
2031228700000000,80187627119,TRANSFER,,2023-06-01T10:11:23+08:00,2669100,CNY,D,105WFSG000000001000,2669100,CNY,,,2023060119097101000100002615601
2031228700000000,80917805519,TRANSFER,,2023-06-01T15:41:45+08:00,50000,CNY,D,105WFSG000000001000,50000,CNY,,,2023060119097101000590002374554
2031228700000000,80651544410,TRANSFER,,2023-06-01T17:17:45+08:00,2132000,CNY,D,105WFSG000000001000,2132000,CNY,,,2023060119097101000200002625551
2031228700000000,80175404375,TRANSFER,,2023-06-01T07:11:53+08:00,2656700,CNY,D,105WFSG000000001000,2656700,CNY,,,2023053119097101000960002625525
2031228700000000,80299012781,TRANSFER,,2023-06-01T19:16:45+08:00,2665100,CNY,D,105WFSG000000001000,2665100,CNY,,,2023060119097101000590002374157
2031228700000000,80515514555,TRANSFER,,2023-06-01T21:02:23+08:00,50000,CNY,D,105WFSG000000001000,50000,CNY,,,2023060119097101000500002607118
2031228700000000,80341064870,TRANSFER,,2023-06-01T06:05:23+08:00,1273800,CNY,D,105WFSG000000001000,1273800,CNY,,,2023053119097101000510002390733
2031228700000000,80111501291,TRANSFER,,2023-06-01T15:32:46+08:00,2662000,CNY,D,105WFSG000000001000,2662000,CNY,,,2023060119097101000250002374480
2031228700000000,80196157763,TRANSFER,,2023-06-01T20:18:45+08:00,3198400,CNY,D,105WFSG000000001000,3198400,CNY,,,2023060119097101000870002381197
2031228700000000,80984937565,TRANSFER,,2023-06-01T09:45:45+08:00,250000,CNY,D,105WFSG000000001000,250000,CNY,,,2023060119097101000160002629159
2031228700000000,80167061765,TRANSFER,,2023-06-01T20:04:45+08:00,77400,CNY,D,105WFSG000000001000,77400,CNY,,,2023060119097101000850002381068
2031228700000000,80136501137,TRANSFER,,2023-06-01T16:42:53+08:00,2530000,CNY,D,105WFSG000000001000,2530000,CNY,,,2023060119097101000330002373178
2031228700000000,80160341926,TRANSFER,,2023-06-01T16:33:27+08:00,3196400,CNY,D,105WFSG000000001000,3196400,CNY,,,2023060119097101000760002621497
2031228700000000,80776990340,TRANSFER,,2023-06-01T08:20:24+08:00,24000,CNY,D,105WFSG000000001000,24000,CNY,,,2023060119097101000730002374128
2031228700000000,80526999823,TRANSFER,,2023-06-01T21:39:34+08:00,104200,CNY,D,105WFSG000000001000,104200,CNY,,,2023060119097101000150002382394
2031228700000000,80169410176,TRANSFER,,2023-06-01T09:04:15+08:00,264100,CNY,D,105WFSG000000001000,264100,CNY,,,2023060119097101000750002373453
2031228700000000,80126215757,TRANSFER,,2023-06-01T15:33:38+08:00,2662000,CNY,D,105WFSG000000001000,2662000,CNY,,,2023060119097101000080002610416
2031228700000000,80995388834,TRANSFER,,2023-06-01T11:39:08+08:00,2665600,CNY,D,105WFSG000000001000,2665600,CNY,,,2023060119097101000850002379341
2031228700000000,80193664242,TRANSFER,,2023-06-01T08:12:29+08:00,157300,CNY,D,105WFSG000000001000,157300,CNY,,,2023060119097101000210002373998
2031228700000000,80137528392,TRANSFER,,2023-06-01T07:26:15+08:00,263300,CNY,D,105WFSG000000001000,263300,CNY,,,2023053119097101000300002614685
2031228700000000,80203772454,TRANSFER,,2023-06-01T08:04:23+08:00,530400,CNY,D,105WFSG000000001000,530400,CNY,,,2023060119097101000700002601311
2031228700000000,80939074686,TRANSFER,,2023-06-01T17:53:53+08:00,2128500,CNY,D,105WFSG000000001000,2128500,CNY,,,2023060119097101000180002619180
2031228700000000,80136942869,TRANSFER,,2023-06-01T16:30:45+08:00,1066400,CNY,D,105WFSG000000001000,1066400,CNY,,,2023060119097101000320002627015
2031228700000000,80916886286,TRANSFER,,2023-06-01T15:43:57+08:00,583600,CNY,D,105WFSG000000001000,583600,CNY,,,2023060119097101000320002626711
2031228700000000,80142769383,TRANSFER,,2023-06-01T07:53:15+08:00,1061100,CNY,D,105WFSG000000001000,1061100,CNY,,,2023053119097101000930002375335
2031228700000000,80333403975,TRANSFER,,2023-06-01T11:02:08+08:00,1385900,CNY,D,105WFSG000000001000,1385900,CNY,,,2023060119097101000650002381319
2031228700000000,80133397599,TRANSFER,,2023-06-01T10:03:45+08:00,638600,CNY,D,105WFSG000000001000,638600,CNY,,,2023060119097101000850002378795
2031228700000000,80155414953,TRANSFER,,2023-06-01T18:43:47+08:00,1064300,CNY,D,105WFSG000000001000,1064300,CNY,,,2023060119097101000510002393031
2031228700000000,80127856489,TRANSFER,,2023-06-01T15:06:29+08:00,3197900,CNY,D,105WFSG000000001000,3197900,CNY,,,2023060119097101000340002602940
2031228700000000,80135660116,TRANSFER,,2023-06-01T08:38:24+08:00,2666800,CNY,D,105WFSG000000001000,2666800,CNY,,,2023060119097101000910002377013
2031228700000000,80526929253,TRANSFER,,2023-06-01T17:06:54+08:00,2665600,CNY,D,105WFSG000000001000,2665600,CNY,,,2023060119097101000350002379542
2031228700000000,80976665991,TRANSFER,,2023-06-01T20:13:23+08:00,530900,CNY,D,105WFSG000000001000,530900,CNY,,,2023060119097101000040002609972
2031228700000000,80409970535,TRANSFER,,2023-06-01T09:17:24+08:00,1064100,CNY,D,105WFSG000000001000,1064100,CNY,,,2023060119097101000100002616395
2031228700000000,80937137300,TRANSFER,,2023-06-01T18:47:15+08:00,1598000,CNY,D,105WFSG000000001000,1598000,CNY,,,2023060119097101000410002373944
2031228700000000,80164263621,TRANSFER,,2023-06-01T16:10:38+08:00,263700,CNY,D,105WFSG000000001000,263700,CNY,,,2023060119097101000630002431947
2031228700000000,80105240946,TRANSFER,,2023-06-01T11:10:01+08:00,691600,CNY,D,105WFSG000000001000,691600,CNY,,,2023060119097101000650002383444
2031228700000000,80195646949,TRANSFER,,2023-06-01T21:59:34+08:00,1493700,CNY,D,105WFSG000000001000,1493700,CNY,,,2023060119097101000150002382398
2031228700000000,80968569321,TRANSFER,,2023-06-01T19:23:23+08:00,104000,CNY,D,105WFSG000000001000,104000,CNY,,,2023060119097101000610002387100
2031228700000000,80173078577,TRANSFER,,2023-06-01T16:02:24+08:00,2128400,CNY,D,105WFSG000000001000,2128400,CNY,,,2023060119097101000350002379801
2031228700000000,80590980535,TRANSFER,,2023-06-01T08:22:23+08:00,1065500,CNY,D,105WFSG000000001000,1065500,CNY,,,2023060119097101000380002618792
2031228700000000,80146759636,TRANSFER,,2023-06-01T12:07:29+08:00,1331400,CNY,D,105WFSG000000001000,1331400,CNY,,,2023060119097101000410002372230
2031228700000000,80190160437,TRANSFER,,2023-06-01T10:14:38+08:00,2669100,CNY,D,105WFSG000000001000,2669100,CNY,,,2023060119097101000090002371419
2031228700000000,80447319200,TRANSFER,,2023-06-01T11:51:15+08:00,24000,CNY,D,105WFSG000000001000,24000,CNY,,,2023060119097101000980002600361
2031228700000000,80781421910,TRANSFER,,2023-06-01T18:10:59+08:00,530500,CNY,D,105WFSG000000001000,530500,CNY,,,2023060119097101000610002385457
2031228700000000,80177728787,TRANSFER,,2023-06-01T14:41:27+08:00,2928500,CNY,D,105WFSG000000001000,2928500,CNY,,,2023060119097101000020002625583
2031228700000000,80142198649,TRANSFER,,2023-06-01T17:48:59+08:00,1595700,CNY,D,105WFSG000000001000,1595700,CNY,,,2023060119097101000620002591826
2031228700000000,80103140665,TRANSFER,,2023-06-01T10:37:23+08:00,530900,CNY,D,105WFSG000000001000,530900,CNY,,,2023060119097101000960002627322
2031228700000000,80115784664,TRANSFER,,2023-06-01T08:49:24+08:00,1223700,CNY,D,105WFSG000000001000,1223700,CNY,,,2023060119097101000500002604086
2031228700000000,80132560755,TRANSFER,,2023-06-01T17:55:45+08:00,530100,CNY,D,105WFSG000000001000,530100,CNY,,,2023060119097101000000002627772
2031228700000000,80192690214,TRANSFER,,2023-06-01T11:55:24+08:00,3200000,CNY,D,105WFSG000000001000,3200000,CNY,,,2023060119097101000940002611038
2031228700000000,80232954800,TRANSFER,,2023-06-01T16:51:23+08:00,1000000,CNY,D,105WFSG000000001000,1000000,CNY,,,2023060119097101000150002381294
2031228700000000,80128492488,TRANSFER,,2023-06-01T07:44:04+08:00,61200,CNY,D,105WFSG000000001000,61200,CNY,,,2023053119097101000380002617893
2031228700000000,80137601592,TRANSFER,,2023-06-01T16:04:38+08:00,636700,CNY,D,105WFSG000000001000,636700,CNY,,,2023060119097101000240002649179
2031228700000000,80166230263,TRANSFER,,2023-06-01T13:57:15+08:00,2660000,CNY,D,105WFSG000000001000,2660000,CNY,,,2023060119097101000450002382636
2031228700000000,80238806995,TRANSFER,,2023-06-01T10:06:04+08:00,1066000,CNY,D,105WFSG000000001000,1066000,CNY,,,2023060119097101000540002610268
2031228700000000,80202626731,TRANSFER,,2023-06-01T19:26:45+08:00,1435800,CNY,D,105WFSG000000001000,1435800,CNY,,,2023060119097101000250002374763
2031228700000000,80117465591,TRANSFER,,2023-06-01T08:25:15+08:00,104100,CNY,D,105WFSG000000001000,104100,CNY,,,2023060119097101000370002378390
2031228700000000,80814209878,TRANSFER,,2023-06-01T18:00:15+08:00,100000,CNY,D,105WFSG000000001000,100000,CNY,,,2023060119097101000950002385308
2031228700000000,80112617412,TRANSFER,,2023-06-01T21:50:54+08:00,2669500,CNY,D,105WFSG000000001000,2669500,CNY,,,2023060119097101000990002384399
2031228700000000,80200010637,TRANSFER,,2023-06-01T12:41:08+08:00,1065100,CNY,D,105WFSG000000001000,1065100,CNY,,,2023060119097101000810002368350
2031228700000000,80560417374,TRANSFER,,2023-06-01T22:03:03+08:00,146900,CNY,D,105WFSG000000001000,146900,CNY,,,2023060119097101000850002379808
2031228700000000,80198866596,TRANSFER,,2023-06-01T13:04:54+08:00,1063900,CNY,D,105WFSG000000001000,1063900,CNY,,,2023060119097101000860002616374
2031228700000000,80119442415,TRANSFER,,2023-06-01T00:59:04+08:00,110000,CNY,D,105WFSG000000001000,110000,CNY,,,2023053119097101000170002375809
2031228700000000,80363644849,TRANSFER,,2023-06-01T13:03:04+08:00,2130400,CNY,D,105WFSG000000001000,2130400,CNY,,,2023060119097101000290002374322
2031228700000000,80583550330,TRANSFER,,2023-06-01T18:57:45+08:00,2131500,CNY,D,105WFSG000000001000,2131500,CNY,,,2023060119097101000240002648800
2031228700000000,80197095935,TRANSFER,,2023-06-01T06:55:08+08:00,2124800,CNY,D,105WFSG000000001000,2124800,CNY,,,2023053119097101000460002613403
2031228700000000,80131792206,TRANSFER,,2023-06-01T10:44:45+08:00,30000,CNY,D,105WFSG000000001000,30000,CNY,,,2023060119097101000930002377333
2031228700000000,80839651240,TRANSFER,,2023-06-01T07:11:53+08:00,50500,CNY,D,105WFSG000000001000,50500,CNY,,,2023053119097101000980002598111
2031228700000000,80182736488,TRANSFER,,2023-06-01T12:48:54+08:00,104000,CNY,D,105WFSG000000001000,104000,CNY,,,2023060119097101000810002367357
2031228700000000,80979939325,TRANSFER,,2023-06-01T06:20:38+08:00,5400,CNY,D,105WFSG000000001000,5400,CNY,,,2023053119097101000740002604874
2031228700000000,80746187150,TRANSFER,,2023-06-01T06:48:04+08:00,1592900,CNY,D,105WFSG000000001000,1592900,CNY,,,2023053119097101000190002376014
2031228700000000,80206022119,TRANSFER,,2023-06-01T21:29:53+08:00,2668800,CNY,D,105WFSG000000001000,2668800,CNY,,,2023060119097101000090002373678
2031228700000000,80129375528,TRANSFER,,2023-06-01T13:55:45+08:00,1597400,CNY,D,105WFSG000000001000,1597400,CNY,,,2023060119097101000980002600247
2031228700000000,80779515101,TRANSFER,,2023-06-01T00:23:45+08:00,1600000,CNY,D,105WFSG000000001000,1600000,CNY,,,2023053119097101000420002604734
2031228700000000,80247451334,TRANSFER,,2023-06-01T11:18:01+08:00,1278900,CNY,D,105WFSG000000001000,1278900,CNY,,,2023060119097101000930002377070
2031228700000000,80237295700,TRANSFER,,2023-06-01T11:37:59+08:00,1064600,CNY,D,105WFSG000000001000,1064600,CNY,,,2023060119097101000490002381047
2031228700000000,80150364817,TRANSFER,,2023-06-01T12:21:53+08:00,104000,CNY,D,105WFSG000000001000,104000,CNY,,,2023060119097101000870002379744
2031228700000000,80142990040,TRANSFER,,2023-06-01T14:54:15+08:00,530800,CNY,D,105WFSG000000001000,530800,CNY,,,2023060119097101000570002377021
2031228700000000,80604147898,TRANSFER,,2023-06-01T21:51:15+08:00,264500,CNY,D,105WFSG000000001000,264500,CNY,,,2023060119097101000090002373389
2031228700000000,80799334544,TRANSFER,,2023-06-01T18:55:59+08:00,530900,CNY,D,105WFSG000000001000,530900,CNY,,,2023060119097101000480002626404
2031228700000000,80194264476,TRANSFER,,2023-06-01T14:03:14+08:00,263900,CNY,D,105WFSG000000001000,263900,CNY,,,2023060119097101000250002373278
2031228700000000,80166678055,TRANSFER,,2023-06-01T08:56:29+08:00,3089900,CNY,D,105WFSG000000001000,3089900,CNY,,,2023060119097101000100002616000
2031228700000000,80633801331,TRANSFER,,2023-06-01T18:35:27+08:00,1704500,CNY,D,105WFSG000000001000,1704500,CNY,,,2023060119097101000660002645631
2031228700000000,80261384655,TRANSFER,,2023-06-01T17:40:15+08:00,1330300,CNY,D,105WFSG000000001000,1330300,CNY,,,2023060119097101000920002622238
2031228700000000,80148843200,TRANSFER,,2023-06-01T14:39:15+08:00,2662000,CNY,D,105WFSG000000001000,2662000,CNY,,,2023060119097101000520002639479
2031228700000000,80180579433,TRANSFER,,2023-06-01T09:06:53+08:00,52000,CNY,D,105WFSG000000001000,52000,CNY,,,2023060119097101000860002615455
2031228700000000,80149646413,TRANSFER,,2023-06-01T19:23:29+08:00,1064400,CNY,D,105WFSG000000001000,1064400,CNY,,,2023060119097101000560002660231
2031228700000000,80770648702,TRANSFER,,2023-06-01T17:47:24+08:00,1062900,CNY,D,105WFSG000000001000,1062900,CNY,,,2023060119097101000250002373856
2031228700000000,80139213989,TRANSFER,,2023-06-01T13:43:53+08:00,2663900,CNY,D,105WFSG000000001000,2663900,CNY,,,2023060119097101000910002379457
2031228700000000,80584757970,TRANSFER,,2023-06-01T08:09:23+08:00,1063500,CNY,D,105WFSG000000001000,1063500,CNY,,,2023060119097101000140002613132
2031228700000000,80170514434,TRANSFER,,2023-06-01T09:59:04+08:00,1063600,CNY,D,105WFSG000000001000,1063600,CNY,,,2023060119097101000950002384662
2031228700000000,80455589527,TRANSFER,,2023-06-01T15:00:29+08:00,2664500,CNY,D,105WFSG000000001000,2664500,CNY,,,2023060119097101000720002624826
2031228700000000,80159195623,TRANSFER,,2023-06-01T16:44:53+08:00,2663300,CNY,D,105WFSG000000001000,2663300,CNY,,,2023060119097101000030002384025
2031228700000000,80207467380,TRANSFER,,2023-06-01T15:39:53+08:00,2662000,CNY,D,105WFSG000000001000,2662000,CNY,,,2023060119097101000330002373045
2031228700000000,80202321066,TRANSFER,,2023-06-01T13:40:54+08:00,2130600,CNY,D,105WFSG000000001000,2130600,CNY,,,2023060119097101000340002602634
